Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification_grade,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Unemployment_rate,Inflation_rate,GDP,Status,Status_encoded,SuccessRate_semester1,SuccessRate_semester2,Grade_improvement,Total_credit_enrolled,Total_credit_approval,is_financially_secure,economic_stress
1,1,9773,1,121.0,3,3,2,2,112.3,1,1,0,0,0,18,6,7,5,12.2,6,11,4,11.5,11.1,0.6,2.02,Dropout,0,0.8333333333333334,0.6666666666666666,-0.6999999999999993,12,9,0,1.212
53,1,9085,1,150.0,3,1,2,8,153.8,1,0,1,0,0,21,11,15,10,14.5,9,15,8,14.0,8.9,1.4,3.51,Graduate,1,0.9090909090909091,0.8888888888888888,-0.5,20,18,0,4.914
43,1,9773,1,126.0,1,37,3,0,110.0,0,1,1,0,0,20,6,7,6,13.333333333333334,6,8,6,12.666666666666666,12.4,0.5,1.79,Graduate,1,1.0,1.0,-0.6666666666666679,12,12,0,0.895
42,1,9085,1,133.1,1,9,4,4,128.2,0,0,1,0,0,24,11,29,9,12.0,10,21,9,12.555555555555555,9.4,-0.8,-3.12,Graduate,1,0.8181818181818182,0.9,0.5555555555555554,21,18,0,2.4960000000000004
1,1,9130,1,127.0,1,1,4,4,120.4,1,0,1,0,0,18,6,9,6,15.125,6,9,6,14.0,13.9,-0.3,0.79,Graduate,1,1.0,1.0,-1.125,12,12,0,-0.237
17,1,9500,1,160.0,19,1,4,10,153.0,1,0,1,0,0,18,7,7,6,13.116666666666667,7,7,6,13.116666666666667,7.6,2.6,0.32,Graduate,1,0.8571428571428571,0.8571428571428571,0.0,14,12,0,0.8320000000000001
1,1,9773,1,121.0,19,1,7,9,117.9,1,0,1,0,0,19,6,7,6,12.833333333333334,6,7,6,11.666666666666666,11.1,0.6,2.02,Graduate,1,1.0,1.0,-1.1666666666666679,12,12,0,1.212
44,1,9238,1,150.0,1,37,4,8,145.6,1,0,1,0,1,20,6,6,6,13.333333333333334,6,6,6,14.166666666666666,13.9,-0.3,0.79,Graduate,1,1.0,1.0,0.8333333333333321,12,12,0,-0.237
1,6,9500,1,117.0,4,12,5,9,119.8,1,0,1,0,0,18,7,7,7,13.877142857142855,8,8,8,15.6625,12.4,0.5,1.79,Graduate,1,1.0,1.0,1.7853571428571442,15,15,0,0.895
1,6,9500,1,141.0,19,1,9,10,126.8,1,0,1,0,0,18,8,8,7,12.944285714285714,8,8,7,12.944285714285714,10.8,1.4,1.74,Graduate,1,0.875,0.875,0.0,16,14,0,2.436
17,1,9853,1,112.0,2,19,3,9,106.1,1,0,1,0,0,19,6,8,5,12.333333333333334,6,8,5,11.0,15.5,2.8,-4.06,Enrolled,1,0.8333333333333334,0.8333333333333334,-1.333333333333334,12,10,0,-11.367999999999999
1,1,9500,1,148.0,3,3,2,2,137.3,1,0,1,0,0,19,7,7,6,14.266666666666666,7,7,6,14.266666666666666,7.6,2.6,0.32,Graduate,1,0.8571428571428571,0.8571428571428571,0.0,14,12,0,0.8320000000000001
1,2,9670,1,120.0,3,19,4,5,115.5,1,0,1,0,0,18,6,8,5,13.0,6,8,5,14.0,13.9,-0.3,0.79,Graduate,1,0.8333333333333334,0.8333333333333334,1.0,12,10,0,-0.237
1,2,9500,1,132.0,37,37,5,7,127.5,1,0,1,0,0,20,8,8,8,12.48375,8,8,8,12.48375,9.4,-0.8,-3.12,Graduate,1,1.0,1.0,0.0,16,16,0,2.4960000000000004
1,2,9556,1,125.0,38,1,9,3,116.3,1,0,1,0,0,18,7,8,7,13.428571428571429,8,8,8,15.3125,16.2,0.3,-0.92,Graduate,1,1.0,1.0,1.8839285714285712,15,15,0,-0.276
17,3,8014,0,123.0,19,37,3,3,113.2,0,1,0,0,0,18,6,9,3,10.666666666666666,6,12,0,0.0,7.6,2.6,0.32,Dropout,0,0.5,0.0,-10.666666666666666,12,3,0,0.8320000000000001
1,1,9853,1,142.0,12,12,9,4,132.6,1,0,1,0,0,18,6,8,5,15.4,6,7,5,12.2,7.6,2.6,0.32,Graduate,1,0.8333333333333334,0.8333333333333334,-3.200000000000001,12,10,0,0.8320000000000001
1,4,9500,1,148.0,1,37,4,8,132.0,1,0,1,0,0,18,7,7,6,13.45,7,7,6,13.45,7.6,2.6,0.32,Graduate,1,0.8571428571428571,0.8571428571428571,0.0,14,12,0,0.8320000000000001
17,5,9500,1,136.0,19,38,5,8,130.3,1,0,1,0,1,18,7,7,6,12.6,7,7,6,12.6,7.6,2.6,0.32,Graduate,1,0.8571428571428571,0.8571428571428571,0.0,14,12,0,0.8320000000000001
1,4,9500,1,123.0,19,38,9,10,116.7,1,0,1,0,0,20,7,7,7,12.485714285714286,8,12,8,12.9375,16.2,0.3,-0.92,Graduate,1,1.0,1.0,0.45178571428571423,15,15,0,-0.276
1,2,9070,1,135.0,19,37,9,9,134.0,1,0,1,0,1,22,6,10,5,10.8,6,7,5,12.8,12.7,3.7,-1.7,Graduate,1,0.8333333333333334,0.8333333333333334,2.0,12,10,0,-6.29
43,1,9670,1,151.0,19,19,1,1,100.0,0,1,1,0,0,20,6,12,5,12.2,6,8,5,14.6,13.9,-0.3,0.79,Enrolled,1,0.8333333333333334,0.8333333333333334,2.4000000000000004,12,10,0,-0.237
44,1,9085,1,140.0,1,1,3,7,140.0,1,0,1,0,0,20,6,11,5,14.2,6,12,2,13.5,13.9,-0.3,0.79,Enrolled,1,0.8333333333333334,0.3333333333333333,-0.6999999999999993,12,7,0,-0.237
1,2,9238,1,136.0,37,38,9,8,139.2,1,0,1,0,0,18,6,7,6,13.833333333333334,6,6,6,14.0,9.4,-0.8,-3.12,Graduate,1,1.0,1.0,0.16666666666666607,12,12,0,2.4960000000000004
1,1,9853,1,142.0,19,1,9,1,132.6,0,0,1,0,0,18,6,8,5,12.8,6,14,3,10.0,9.4,-0.8,-3.12,Enrolled,1,0.8333333333333334,0.5,-2.8000000000000007,12,8,0,2.4960000000000004
17,3,9147,1,142.0,37,38,5,1,129.4,0,0,1,0,0,18,5,5,5,13.2,5,6,4,12.5,9.4,-0.8,-3.12,Graduate,1,1.0,0.8,-0.6999999999999993,10,9,0,2.4960000000000004
17,1,9670,1,127.0,1,38,4,7,125.6,0,1,1,0,1,18,6,7,1,14.0,6,6,0,0.0,15.5,2.8,-4.06,Dropout,0,0.16666666666666666,0.0,-14.0,12,1,0,-11.367999999999999
17,1,9238,1,131.0,1,1,4,10,129.3,0,0,1,0,0,19,8,8,8,13.875,6,8,5,14.0,11.1,0.6,2.02,Graduate,1,1.0,0.8333333333333334,0.125,14,13,0,1.212
1,1,9085,1,134.0,38,19,9,4,128.4,1,0,1,0,1,19,5,7,5,12.5,5,8,5,12.714285714285714,10.8,1.4,1.74,Graduate,1,1.0,1.0,0.21428571428571352,10,10,0,2.436
17,2,9773,1,142.0,19,19,9,9,139.9,0,0,1,0,1,18,6,7,6,13.428571428571429,6,6,6,12.5,13.9,-0.3,0.79,Graduate,1,1.0,1.0,-0.9285714285714288,12,12,0,-0.237
1,1,9070,1,123.0,38,38,9,5,124.8,0,0,0,0,1,18,6,7,5,11.8,6,7,5,13.0,8.9,1.4,3.51,Enrolled,1,0.8333333333333334,0.8333333333333334,1.1999999999999993,12,10,1,4.914
17,3,9500,1,133.0,1,1,9,9,128.5,1,0,1,0,1,18,7,7,7,14.868571428571428,8,9,8,15.11111111111111,11.1,0.6,2.02,Graduate,1,1.0,1.0,0.2425396825396824,15,15,0,1.212
1,4,9500,1,125.0,19,1,1,1,117.8,1,0,1,0,0,18,7,10,7,13.03,8,8,8,13.21875,15.5,2.8,-4.06,Graduate,1,1.0,1.0,0.18875000000000064,15,15,0,-11.367999999999999
17,1,9670,1,120.0,38,38,5,7,115.1,1,0,1,0,0,19,6,7,6,14.571428571428571,6,7,6,12.333333333333334,12.4,0.5,1.79,Graduate,1,1.0,1.0,-2.2380952380952372,12,12,0,0.895
17,2,9238,1,125.0,19,19,3,3,118.0,1,0,1,0,0,18,6,9,5,11.0,6,9,4,11.25,8.9,1.4,3.51,Graduate,1,0.8333333333333334,0.6666666666666666,0.25,12,9,0,4.914
39,1,9500,1,133.1,19,37,9,4,120.0,0,0,1,0,1,25,8,8,8,13.3675,8,8,8,13.3675,9.4,-0.8,-3.12,Graduate,1,1.0,1.0,0.0,16,16,0,2.4960000000000004
1,4,9500,1,133.1,19,38,9,9,119.6,1,0,1,0,1,19,7,7,6,12.808333333333332,8,11,7,12.825714285714286,12.4,0.5,1.79,Graduate,1,0.8571428571428571,0.875,0.01738095238095383,15,13,0,0.895
17,6,9500,1,143.0,1,38,3,3,133.2,1,0,1,0,0,18,7,7,7,13.918571428571427,8,9,8,13.8875,11.1,0.6,2.02,Graduate,1,1.0,1.0,-0.031071428571427973,15,15,0,1.212
17,1,9130,1,147.0,4,1,2,10,141.8,1,0,1,0,0,19,6,8,6,13.0,6,9,4,12.8,13.9,-0.3,0.79,Graduate,1,1.0,0.6666666666666666,-0.1999999999999993,12,10,0,-0.237
1,1,9500,1,142.0,19,38,4,5,130.3,0,0,1,0,0,18,7,7,6,13.683333333333332,7,7,6,13.683333333333332,7.6,2.6,0.32,Graduate,1,0.8571428571428571,0.8571428571428571,0.0,14,12,0,0.8320000000000001
39,1,9085,1,150.0,19,19,4,10,100.0,0,0,1,0,0,24,6,11,5,13.0,6,12,1,12.0,13.9,-0.3,0.79,Dropout,0,0.8333333333333334,0.16666666666666666,-1.0,12,6,0,-0.237
1,2,9773,1,124.0,3,3,3,4,114.6,1,0,1,0,0,21,6,8,5,12.8,6,7,5,11.2,11.1,0.6,2.02,Graduate,1,0.8333333333333334,0.8333333333333334,-1.6000000000000014,12,10,0,1.212
1,2,9254,1,136.0,1,1,9,4,123.4,1,0,1,0,1,18,6,9,6,13.571428571428571,6,6,6,12.166666666666666,8.9,1.4,3.51,Graduate,1,1.0,1.0,-1.404761904761905,12,12,0,4.914
1,1,9238,1,116.0,38,38,9,6,116.4,1,0,1,0,0,18,6,6,6,13.166666666666666,6,6,6,13.166666666666666,8.9,1.4,3.51,Graduate,1,1.0,1.0,0.0,12,12,0,4.914
1,1,9070,1,127.0,12,19,9,9,123.2,0,0,1,0,1,20,6,6,6,15.0,6,6,6,14.5,11.1,0.6,2.02,Graduate,1,1.0,1.0,-0.5,12,12,0,1.212
1,1,9070,1,117.0,4,19,3,5,123.7,1,0,1,0,0,19,6,6,6,12.666666666666666,6,8,5,11.4,12.4,0.5,1.79,Graduate,1,1.0,0.8333333333333334,-1.2666666666666657,12,11,0,0.895
1,2,9773,1,116.0,1,19,4,7,127.6,1,0,1,0,1,19,6,7,6,13.857142857142858,6,7,6,13.142857142857142,13.9,-0.3,0.79,Dropout,0,1.0,1.0,-0.7142857142857153,12,12,0,-0.237
1,4,9500,1,129.0,37,37,9,9,117.1,1,0,1,0,0,30,7,7,7,14.692857142857145,8,8,8,14.9625,12.4,0.5,1.79,Graduate,1,1.0,1.0,0.2696428571428555,15,15,0,0.895
1,1,9500,1,157.0,19,38,5,3,149.3,0,0,1,0,0,18,8,8,8,14.035,8,8,8,14.035,9.4,-0.8,-3.12,Graduate,1,1.0,1.0,0.0,16,16,0,2.4960000000000004
17,1,9085,1,135.0,1,19,4,10,125.6,1,0,1,0,0,18,5,8,4,11.0,5,8,3,14.0,12.7,3.7,-1.7,Graduate,1,0.8,0.6,3.0,10,7,0,-6.29
1,1,9773,1,139.0,38,38,9,9,145.0,1,0,1,0,1,18,6,6,6,13.333333333333334,6,6,6,13.333333333333334,9.4,-0.8,-3.12,Graduate,1,1.0,1.0,0.0,12,12,0,2.4960000000000004
18,1,9500,1,115.0,38,37,5,5,115.0,0,0,1,0,0,20,7,13,6,11.7725,8,9,7,12.33,15.5,2.8,-4.06,Graduate,1,0.8571428571428571,0.875,0.5574999999999992,15,13,0,-11.367999999999999
1,1,9254,1,123.0,38,38,4,7,114.3,0,0,1,0,0,19,6,0,0,0.0,6,0,0,0.0,11.1,0.6,2.02,Dropout,0,0.0,0.0,0.0,12,0,0,1.212
43,2,9254,1,140.0,19,19,9,9,126.0,1,0,1,0,0,19,6,0,0,0.0,6,12,0,0.0,10.8,1.4,1.74,Dropout,0,0.0,0.0,0.0,12,0,0,2.436
1,4,9254,1,132.0,1,38,5,6,122.6,1,0,1,0,1,18,6,7,6,12.285714285714286,6,6,6,12.0,8.9,1.4,3.51,Graduate,1,1.0,1.0,-0.2857142857142865,12,12,0,4.914
1,4,9500,1,140.0,3,19,2,3,133.8,1,0,1,0,0,17,8,14,5,12.46,8,14,5,12.46,10.8,1.4,1.74,Enrolled,1,0.625,0.625,0.0,16,10,0,2.436
18,1,9853,1,117.0,19,38,4,0,113.5,1,0,1,0,0,19,7,10,6,12.166666666666666,7,9,6,13.166666666666666,12.4,0.5,1.79,Graduate,1,0.8571428571428571,0.8571428571428571,1.0,14,12,0,0.895
1,4,9238,1,125.0,19,1,4,5,122.6,1,0,1,0,0,18,6,9,5,11.833333333333334,6,8,2,11.5,13.9,-0.3,0.79,Enrolled,1,0.8333333333333334,0.3333333333333333,-0.3333333333333339,12,7,0,-0.237
7,1,9500,1,140.0,37,37,4,4,140.0,0,0,1,0,0,25,8,8,7,14.805714285714286,8,8,7,14.805714285714286,10.8,1.4,1.74,Graduate,1,0.875,0.875,0.0,16,14,0,2.436
1,1,9238,1,133.1,12,38,4,9,107.0,1,0,1,0,0,19,6,11,5,10.6,6,10,6,11.714285714285714,11.1,0.6,2.02,Dropout,0,0.8333333333333334,1.0,1.1142857142857139,12,11,0,1.212
53,1,9085,1,130.0,19,1,9,9,130.0,1,1,0,0,0,24,9,9,8,13.125,9,13,6,13.0,8.9,1.4,3.51,Enrolled,1,0.8888888888888888,0.6666666666666666,-0.125,18,14,0,4.914
1,1,9238,1,134.0,1,1,4,9,124.2,1,1,1,0,1,19,6,6,6,12.833333333333334,6,6,6,12.666666666666666,9.4,-0.8,-3.12,Graduate,1,1.0,1.0,-0.16666666666666785,12,12,0,2.4960000000000004
18,1,9500,1,128.0,19,1,9,4,125.8,0,0,1,0,1,20,8,8,0,0.0,8,8,0,0.0,9.4,-0.8,-3.12,Enrolled,1,0.0,0.0,0.0,16,0,0,2.4960000000000004
1,1,9670,1,115.0,1,1,5,4,108.0,1,0,1,0,1,20,6,9,5,13.0,6,6,5,13.8,12.4,0.5,1.79,Graduate,1,0.8333333333333334,0.8333333333333334,0.8000000000000007,12,10,0,0.895
1,2,9500,1,119.0,1,1,4,4,115.2,1,0,1,0,1,20,7,8,7,12.725,8,8,8,13.7125,13.9,-0.3,0.79,Graduate,1,1.0,1.0,0.9875000000000007,15,15,0,-0.237
17,1,9085,1,131.0,1,3,4,1,129.3,1,0,1,0,0,19,5,10,4,11.25,5,10,3,10.333333333333334,12.7,3.7,-1.7,Graduate,1,0.8,0.6,-0.9166666666666661,10,7,0,-6.29
7,1,9003,1,120.0,3,1,2,4,120.0,1,0,1,0,0,31,12,12,11,13.818181818181818,12,16,12,13.461538461538462,15.5,2.8,-4.06,Graduate,1,0.9166666666666666,1.0,-0.35664335664335667,24,23,0,-11.367999999999999
1,1,9085,1,120.0,1,19,3,4,116.7,0,0,1,0,0,20,5,12,3,12.333333333333334,5,8,3,13.0,9.4,-0.8,-3.12,Graduate,1,0.6,0.6,0.6666666666666661,10,6,0,2.4960000000000004
1,3,9085,1,135.0,3,2,4,3,121.0,1,0,1,0,0,18,5,14,3,12.333333333333334,5,8,5,11.6,9.4,-0.8,-3.12,Enrolled,1,0.6,1.0,-0.7333333333333343,10,8,0,2.4960000000000004
17,1,9853,1,146.0,1,1,3,4,128.2,0,1,1,0,0,18,6,8,4,13.25,6,10,3,10.666666666666666,12.7,3.7,-1.7,Enrolled,1,0.6666666666666666,0.5,-2.583333333333334,12,7,0,-6.29
1,4,9670,1,133.0,1,2,4,7,121.1,1,0,1,0,0,18,6,7,6,13.666666666666666,6,9,5,15.4,13.9,-0.3,0.79,Graduate,1,1.0,0.8333333333333334,1.7333333333333343,12,11,0,-0.237
51,1,9238,1,122.0,19,3,5,2,112.6,0,1,1,0,0,20,11,18,8,12.625,10,10,3,11.0,11.1,0.6,2.02,Enrolled,1,0.7272727272727273,0.3,-1.625,21,11,0,1.212
17,1,9085,1,128.0,2,19,2,4,123.3,1,0,1,0,1,20,6,6,6,14.833333333333334,6,8,6,12.142857142857142,8.9,1.4,3.51,Graduate,1,1.0,1.0,-2.6904761904761916,12,12,0,4.914
17,2,9670,1,129.0,19,19,5,4,129.4,0,0,1,0,1,19,6,7,5,11.2,6,10,5,13.125,10.8,1.4,1.74,Dropout,0,0.8333333333333334,0.8333333333333334,1.9250000000000007,12,10,0,2.436
17,1,9147,1,122.0,19,19,4,6,119.9,0,0,1,0,1,21,5,6,5,11.4,5,6,5,12.2,12.7,3.7,-1.7,Graduate,1,1.0,1.0,0.7999999999999989,10,10,0,-6.29
1,4,9500,1,140.0,1,12,3,10,131.6,1,0,1,0,0,18,7,8,7,13.135,8,9,8,13.244444444444444,12.4,0.5,1.79,Graduate,1,1.0,1.0,0.10944444444444379,15,15,0,0.895
51,1,9070,1,143.0,1,1,4,4,120.0,1,0,1,0,0,21,10,10,10,13.0,11,11,10,11.4,11.1,0.6,2.02,Dropout,0,1.0,0.9090909090909091,-1.5999999999999996,21,20,0,1.212
1,4,9500,1,118.0,19,19,3,3,110.0,1,0,1,0,0,19,7,12,4,12.85,7,7,7,12.62142857142857,11.1,0.6,2.02,Enrolled,1,0.5714285714285714,1.0,-0.22857142857142954,14,11,0,1.212
44,1,9238,1,140.0,1,19,191,102,143.0,0,0,1,0,0,20,6,6,6,13.5,6,9,5,12.5,13.9,-0.3,0.79,Graduate,1,1.0,0.8333333333333334,-1.0,12,11,0,-0.237
44,1,9085,1,140.0,1,2,3,3,140.0,0,0,1,0,0,20,6,7,6,14.285714285714286,6,9,3,13.0,13.9,-0.3,0.79,Enrolled,1,1.0,0.5,-1.2857142857142865,12,9,0,-0.237
1,1,9670,1,123.0,12,1,9,9,119.2,1,0,1,0,1,18,6,8,5,13.5,6,6,6,14.5,12.4,0.5,1.79,Graduate,1,0.8333333333333334,1.0,1.0,12,11,0,0.895
1,1,9147,1,140.0,19,19,9,9,124.3,1,0,1,0,1,18,5,8,4,10.75,5,5,5,13.0,12.4,0.5,1.79,Graduate,1,0.8,1.0,2.25,10,9,0,0.895
17,1,9238,1,116.0,19,19,7,7,111.1,1,0,1,0,1,18,6,9,6,11.333333333333334,6,9,6,11.833333333333334,8.9,1.4,3.51,Graduate,1,1.0,1.0,0.5,12,12,0,4.914
43,1,9085,1,150.0,38,37,6,6,150.0,1,0,1,0,1,21,7,15,3,13.0,5,12,5,13.285714285714286,10.8,1.4,1.74,Graduate,1,0.42857142857142855,1.0,0.2857142857142865,12,8,0,2.436
1,1,9500,1,147.0,38,19,5,8,147.3,0,0,1,0,0,18,7,7,6,13.966666666666669,7,7,6,13.966666666666669,7.6,2.6,0.32,Graduate,1,0.8571428571428571,0.8571428571428571,0.0,14,12,0,0.8320000000000001
1,1,9500,1,162.0,19,1,5,5,147.5,1,0,1,0,1,18,8,8,8,14.14125,8,8,8,14.14125,9.4,-0.8,-3.12,Graduate,1,1.0,1.0,0.0,16,16,0,2.4960000000000004
17,2,9254,1,108.0,37,37,9,7,108.0,1,0,1,0,1,20,6,10,4,11.6,6,10,4,11.75,12.7,3.7,-1.7,Graduate,1,0.6666666666666666,0.6666666666666666,0.15000000000000036,12,8,0,-6.29
42,1,9500,1,130.0,37,37,9,9,130.0,0,0,1,0,1,32,8,8,8,14.6625,8,8,8,14.6625,9.4,-0.8,-3.12,Graduate,1,1.0,1.0,0.0,16,16,0,2.4960000000000004
39,1,9991,0,140.0,37,37,9,10,130.0,0,0,1,0,0,34,5,5,0,0.0,5,5,0,0.0,9.4,-0.8,-3.12,Enrolled,1,0.0,0.0,0.0,10,0,0,2.4960000000000004
1,2,9500,1,116.0,19,37,3,3,109.0,1,0,1,0,1,23,7,8,6,12.993333333333334,8,9,8,12.66875,11.1,0.6,2.02,Graduate,1,0.8571428571428571,1.0,-0.3245833333333348,15,14,0,1.212
1,5,9670,1,120.0,4,1,4,10,112.0,1,0,1,0,0,18,6,10,4,11.25,6,11,5,12.2,8.9,1.4,3.51,Enrolled,1,0.6666666666666666,0.8333333333333334,0.9499999999999993,12,9,0,4.914
17,1,8014,0,132.0,37,19,5,5,121.2,0,0,1,0,0,18,6,8,5,12.2,6,10,5,12.8,10.8,1.4,1.74,Graduate,1,0.8333333333333334,0.8333333333333334,0.6000000000000014,12,10,0,2.436
39,1,8014,0,120.0,1,1,4,7,119.5,0,1,1,0,0,25,6,6,6,11.333333333333334,6,6,4,11.75,8.9,1.4,3.51,Enrolled,1,1.0,0.6666666666666666,0.4166666666666661,12,10,0,4.914
1,1,9147,1,136.0,37,38,193,181,125.9,0,0,1,0,0,21,5,7,5,12.2,5,7,5,11.8,11.1,0.6,2.02,Graduate,1,1.0,1.0,-0.3999999999999986,10,10,0,1.212
1,1,9254,1,133.0,19,9,0,0,121.5,1,0,1,0,1,20,6,12,0,0.0,6,12,0,0.0,7.6,2.6,0.32,Dropout,0,0.0,0.0,0.0,12,0,0,0.8320000000000001
1,5,9238,1,126.0,30,19,0,2,121.5,1,0,1,0,0,18,6,8,6,11.333333333333334,6,6,6,11.666666666666666,7.6,2.6,0.32,Graduate,1,1.0,1.0,0.33333333333333215,12,12,0,0.8320000000000001
17,1,9085,1,142.0,3,37,4,8,132.4,1,0,1,0,0,18,6,8,6,13.857142857142858,6,15,6,13.1,12.4,0.5,1.79,Graduate,1,1.0,1.0,-0.757142857142858,12,12,0,0.895
17,1,9773,1,121.0,37,37,9,9,122.4,0,0,1,0,0,18,6,7,6,12.857142857142858,6,6,6,13.333333333333334,13.9,-0.3,0.79,Graduate,1,1.0,1.0,0.4761904761904763,12,12,0,-0.237
39,1,8014,0,134.0,37,38,4,7,110.0,1,0,1,0,0,24,6,10,1,10.0,6,12,0,0.0,9.4,-0.8,-3.12,Dropout,0,0.16666666666666666,0.0,-10.0,12,1,0,2.4960000000000004
51,1,9147,1,140.0,19,19,9,7,120.4,0,1,0,0,0,32,15,17,14,10.214285714285714,13,13,13,11.384615384615383,16.2,0.3,-0.92,Graduate,1,0.9333333333333333,1.0,1.1703296703296697,28,27,0,-0.276
39,1,9254,1,133.1,1,1,9,6,105.0,1,1,0,0,0,24,6,14,6,11.285714285714286,6,16,3,10.333333333333334,8.9,1.4,3.51,Dropout,0,1.0,0.5,-0.9523809523809526,12,9,0,4.914
1,1,9238,1,157.0,38,37,9,5,137.8,0,0,1,0,1,18,6,6,6,13.833333333333334,6,7,0,0.0,15.5,2.8,-4.06,Dropout,0,1.0,0.0,-13.833333333333334,12,6,0,-11.367999999999999
51,1,9254,1,120.0,38,38,9,9,118.0,0,0,1,0,0,28,6,8,6,12.857142857142858,6,8,5,12.6,8.9,1.4,3.51,Graduate,1,1.0,0.8333333333333334,-0.257142857142858,12,11,0,4.914
17,5,9853,1,134.0,19,38,4,8,122.1,1,0,1,0,1,18,6,8,6,11.666666666666666,6,9,4,12.0,10.8,1.4,1.74,Dropout,0,1.0,0.6666666666666666,0.3333333333333339,12,10,0,2.436
7,1,9853,1,140.0,34,34,0,0,140.0,1,0,0,0,0,24,6,12,0,0.0,5,10,0,0.0,9.4,-0.8,-3.12,Dropout,0,0.0,0.0,0.0,11,0,0,2.4960000000000004
1,1,9085,1,133.0,1,37,4,10,143.2,0,0,1,0,0,19,5,7,5,14.4,5,6,5,13.2,7.6,2.6,0.32,Graduate,1,1.0,1.0,-1.200000000000001,10,10,0,0.8320000000000001
39,1,8014,0,146.0,37,37,9,8,120.5,0,0,1,0,0,44,6,6,6,14.833333333333334,6,6,6,14.166666666666666,10.8,1.4,1.74,Graduate,1,1.0,1.0,-0.6666666666666679,12,12,0,2.436
16,3,9085,1,130.0,37,37,9,2,119.5,1,0,1,0,1,18,6,14,6,14.333333333333334,6,9,6,12.0,15.5,2.8,-4.06,Graduate,1,1.0,1.0,-2.333333333333334,12,12,0,-11.367999999999999
1,6,9773,1,133.1,1,1,90,90,129.6,0,0,1,0,0,22,6,0,0,0.0,6,0,0,0.0,7.6,2.6,0.32,Dropout,0,0.0,0.0,0.0,12,0,0,0.8320000000000001
18,1,9853,1,132.0,37,37,9,5,126.1,0,0,1,0,1,18,7,9,6,12.333333333333334,7,7,6,12.666666666666666,11.1,0.6,2.02,Graduate,1,0.8571428571428571,0.8571428571428571,0.33333333333333215,14,12,0,1.212
39,1,9991,0,110.0,37,37,9,4,160.0,0,0,1,0,0,44,5,5,5,11.8,5,5,5,12.4,15.5,2.8,-4.06,Graduate,1,1.0,1.0,0.5999999999999996,10,10,0,-11.367999999999999
39,1,9853,1,133.1,38,1,5,3,105.5,0,1,1,0,0,33,6,7,5,13.2,6,7,5,10.6,7.6,2.6,0.32,Dropout,0,0.8333333333333334,0.8333333333333334,-2.5999999999999996,12,10,0,0.8320000000000001
39,1,9853,1,110.0,37,37,9,9,95.5,0,1,0,0,0,32,6,6,0,0.0,5,10,0,0.0,10.8,1.4,1.74,Dropout,0,0.0,0.0,0.0,11,0,0,2.436
39,1,9003,1,133.1,19,19,4,4,107.5,0,0,0,0,0,35,6,0,0,0.0,6,0,0,0.0,15.5,2.8,-4.06,Dropout,0,0.0,0.0,0.0,12,0,0,-11.367999999999999
1,1,9238,1,105.0,19,19,6,6,106.1,1,0,1,0,0,20,6,6,6,11.5,6,7,6,13.285714285714286,11.1,0.6,2.02,Graduate,1,1.0,1.0,1.7857142857142865,12,12,0,1.212
39,1,9254,1,160.0,3,1,6,6,116.3,1,0,1,0,0,24,6,8,5,12.6,6,7,5,12.2,9.4,-0.8,-3.12,Graduate,1,0.8333333333333334,0.8333333333333334,-0.40000000000000036,12,10,0,2.4960000000000004
1,1,9500,1,144.0,38,1,9,10,137.4,0,0,1,0,0,19,7,7,7,13.542857142857144,8,9,8,14.22222222222222,16.2,0.3,-0.92,Graduate,1,1.0,1.0,0.6793650793650752,15,15,0,-0.276
1,1,9254,1,100.0,19,19,5,5,101.8,1,0,1,0,0,21,6,8,5,11.6,6,6,5,13.0,12.4,0.5,1.79,Enrolled,1,0.8333333333333334,0.8333333333333334,1.4000000000000004,12,10,0,0.895
1,2,9773,1,143.0,1,1,4,9,144.1,1,0,1,1,1,19,6,7,6,13.666666666666666,6,6,6,13.833333333333334,12.7,3.7,-1.7,Graduate,1,1.0,1.0,0.16666666666666785,12,12,0,-6.29
42,1,9003,1,160.0,19,1,9,5,107.8,1,0,0,1,0,27,6,10,0,0.0,6,8,0,0.0,15.5,2.8,-4.06,Dropout,0,0.0,0.0,0.0,12,0,0,-11.367999999999999
39,1,9853,1,140.0,19,1,9,4,128.2,0,0,0,0,0,30,6,0,0,0.0,6,0,0,0.0,12.7,3.7,-1.7,Dropout,0,0.0,0.0,0.0,12,0,0,-6.29
1,1,9070,1,116.0,1,12,5,8,110.4,1,0,1,1,0,19,6,6,6,11.5,6,8,6,12.285714285714286,8.9,1.4,3.51,Graduate,1,1.0,1.0,0.7857142857142865,12,12,0,4.914
39,1,9991,0,120.0,37,37,9,10,170.0,0,0,1,0,0,34,5,12,2,11.5,5,9,4,11.75,9.4,-0.8,-3.12,Enrolled,1,0.4,0.8,0.25,10,6,0,2.4960000000000004
